ix,iy,xmin,xmax,ymin,ymax,count,x_center,y_center
9,3,9.574305,10.070733333333333,36.36118,36.81257333333333,0,9.822519166666666,36.58687666666667
10,3,10.070733333333333,10.567161666666667,36.36118,36.81257333333333,0,10.3189475,36.58687666666667
11,3,10.567161666666667,11.063590000000001,36.36118,36.81257333333333,0,10.815375833333334,36.58687666666667
12,3,11.063590000000001,11.560018333333334,36.36118,36.81257333333333,3,11.311804166666668,36.58687666666667
13,3,11.560018333333334,12.056446666666668,36.36118,36.81257333333333,8,11.8082325,36.58687666666667
14,3,12.056446666666668,12.552875,36.36118,36.81257333333333,3,12.304660833333333,36.58687666666667
15,3,12.552875,13.049303333333334,36.36118,36.81257333333333,27,12.801089166666667,36.58687666666667
16,3,13.049303333333334,13.545731666666669,36.36118,36.81257333333333,9,13.297517500000001,36.58687666666667
17,3,13.545731666666669,14.042160000000003,36.36118,36.81257333333333,4,13.793945833333336,36.58687666666667
18,3,14.042160000000003,14.538588333333333,36.36118,36.81257333333333,3,14.290374166666668,36.58687666666667
19,3,14.538588333333333,15.035016666666667,36.36118,36.81257333333333,12,14.7868025,36.58687666666667
20,3,15.035016666666667,15.531445000000001,36.36118,36.81257333333333,11,15.283230833333334,36.58687666666667
21,3,15.531445000000001,16.027873333333336,36.36118,36.81257333333333,9,15.779659166666669,36.58687666666667
22,3,16.027873333333336,16.52430166666667,36.36118,36.81257333333333,5,16.276087500000003,36.58687666666667
23,3,16.52430166666667,17.02073,36.36118,36.81257333333333,4,16.772515833333337,36.58687666666667
24,3,17.02073,17.517158333333334,36.36118,36.81257333333333,2,17.268944166666667,36.58687666666667
25,3,17.517158333333334,18.01358666666667,36.36118,36.81257333333333,1,17.7653725,36.58687666666667
26,3,18.01358666666667,18.510015000000003,36.36118,36.81257333333333,0,18.261800833333336,36.58687666666667
27,3,18.510015000000003,19.006443333333337,36.36118,36.81257333333333,1,18.75822916666667,36.58687666666667
28,3,19.006443333333337,19.502871666666667,36.36118,36.81257333333333,1,19.2546575,36.58687666666667
29,3,19.502871666666667,19.9993,36.36118,36.81257333333333,2,19.751085833333335,36.58687666666667
0,4,5.10645,5.602878333333333,36.81257333333333,37.26396666666666,3,5.354664166666666,37.03827
1,4,5.602878333333333,6.099306666666666,36.81257333333333,37.26396666666666,0,5.8510925,37.03827
2,4,6.099306666666666,6.5957349999999995,36.81257333333333,37.26396666666666,0,6.347520833333332,37.03827
3,4,6.5957349999999995,7.092163333333334,36.81257333333333,37.26396666666666,0,6.8439491666666665,37.03827
4,4,7.092163333333334,7.588591666666667,36.81257333333333,37.26396666666666,0,7.340377500000001,37.03827
5,4,7.588591666666667,8.08502,36.81257333333333,37.26396666666666,0,7.836805833333333,37.03827
6,4,8.08502,8.581448333333334,36.81257333333333,37.26396666666666,0,8.333234166666667,37.03827
